Date,Open,High,Low,Close,Volume
2013-11-28,100.69,107.32,100.69,104.59,1461000.0
2013-11-29,105.37,110.44,104.2,110.05,1661000.0
2013-12-02,110.83,116.69,110.83,111.61,1706000.0
2013-12-03,112.39,112.39,106.93,109.27,1108000.0
2013-12-04,109.27,116.69,108.88,116.69,1466000.0
2013-12-05,124.1,124.49,121.76,124.49,2983000.0
2013-12-06,125.27,132.69,123.71,131.91,2160000.0
2013-12-09,136.59,136.59,128.39,128.39,1285000.0
2013-12-10,128.39,134.25,124.1,133.86,1631000.0
2013-12-11,133.47,133.47,128.0,128.78,1114000.0
2013-12-12,125.27,132.69,125.27,129.95,863000.0
2013-12-13,132.3,138.93,131.91,138.93,1248000.0
2013-12-16,141.27,141.27,136.2,138.15,1231000.0
2013-12-17,140.49,142.44,137.37,138.54,814000.0
2013-12-18,138.93,139.71,135.42,139.32,494000.0
2013-12-19,141.27,141.27,133.08,136.59,1009000.0
2013-12-20,135.81,143.61,133.86,138.54,945000.0
2013-12-23,139.71,139.71,135.81,136.98,625000.0
2013-12-24,137.76,140.49,135.42,136.59,403000.0
2013-12-25,138.15,138.15,131.13,133.08,684000.0
2013-12-26,133.86,136.59,131.52,133.08,381000.0
2013-12-27,133.86,139.71,132.69,136.59,741000.0
2013-12-30,138.93,140.49,135.42,136.98,661000.0
2013-12-31,137.37,145.96,136.2,142.05,1220000.0
2014-01-02,141.66,151.81,138.54,151.81,1227000.0
2014-01-03,152.2,157.66,149.47,152.98,1056000.0
2014-01-06,152.2,153.76,147.52,148.3,586000.0
2014-01-07,148.3,155.71,147.13,154.54,408000.0
2014-01-08,154.54,157.27,152.2,152.2,455000.0
2014-01-09,152.2,161.57,152.2,152.98,749000.0
2014-01-10,152.2,152.2,144.39,145.96,627000.0
2014-01-13,144.39,145.96,135.81,136.2,1211000.0
2014-01-14,137.37,145.57,134.25,145.57,727000.0
2014-01-15,147.13,151.03,145.96,146.74,439000.0
2014-01-16,147.91,150.64,143.22,147.52,491000.0
2014-01-17,147.91,147.91,144.39,145.17,206000.0
2014-01-20,146.74,152.2,144.39,151.81,433000.0
2014-01-21,151.81,154.54,148.3,151.81,431000.0
2014-01-22,152.98,153.76,151.42,151.81,151000.0
2014-01-23,154.54,158.44,153.76,156.88,557000.0
2014-01-24,158.83,159.61,154.15,154.54,248000.0
2014-01-27,150.64,156.1,149.08,154.54,265000.0
2014-02-05,154.54,161.18,153.76,157.66,298000.0
2014-02-06,159.61,159.61,155.32,156.1,199000.0
2014-02-07,157.66,159.61,155.71,157.66,220000.0
2014-02-10,158.44,158.44,152.2,152.2,270000.0
2014-02-11,156.1,160.0,152.98,153.76,366000.0
2014-02-12,153.76,155.32,148.3,150.25,492000.0
2014-02-13,146.74,149.08,140.1,143.61,787000.0
2014-02-14,143.61,144.78,140.1,140.88,523000.0
2014-02-17,140.49,143.61,138.93,141.27,206000.0
2014-02-18,138.93,148.3,138.93,145.96,446000.0
2014-02-19,146.74,148.3,144.78,146.35,233000.0
2014-02-20,147.91,149.86,142.83,144.39,392000.0
2014-02-21,145.96,145.96,142.05,143.22,207000.0
2014-02-24,143.61,143.61,139.71,140.88,251000.0
2014-02-25,141.27,142.83,138.93,139.32,443000.0
2014-02-26,139.32,142.44,139.32,139.71,243000.0
2014-02-27,140.88,148.3,140.88,147.52,606000.0
2014-03-03,144.78,145.96,144.0,144.0,183000.0
2014-03-04,145.17,146.74,142.05,145.57,544000.0
2014-03-05,146.74,155.71,144.39,155.71,941000.0
2014-03-06,158.05,166.25,153.76,166.25,1790000.0
2014-03-07,170.15,170.15,156.1,158.05,1094000.0
2014-03-10,156.1,158.83,150.64,152.2,372000.0
2014-03-11,150.64,154.93,147.52,150.64,587000.0
2014-03-12,150.64,154.54,150.64,151.42,361000.0
2014-03-13,153.76,160.0,152.98,158.44,706000.0
2014-03-14,156.1,157.66,153.76,156.1,425000.0
2014-03-17,157.27,158.44,154.15,156.88,255000.0
